659 181 3
640 186 5
190 508 3
648 687 1
569 225 3
361 218 3
713 1656 2
606 56 5
634 340 4
682 1428 3
149 1296 3
24 79 4
112 294 3
406 136 4
503 19 5
425 1 2
450 1091 4
655 166 3
167 512 5
347 405 4
293 192 5
608 50 1
14 191 4
561 319 2
154 211 4
595 324 3
200 622 3
13 410 1
536 746 5
699 321 3
158 408 5
429 4 4
407 561 4
57 240 2
405 1405 1
668 354 4
385 1252 5
716 483 5
566 1005 5
416 425 4
707 478 4
11 29 3
509 289 2
13 775 4
484 392 4
622 558 2
594 988 2
497 545 3
437 739 3
586 436 2
682 69 4
478 196 3
21 564 3
519 1293 5
499 300 4
532 307 4
524 604 4
601 443 4
593 470 2
682 191 3
679 181 5
551 544 4
665 427 5
324 276 5
655 1475 3
697 273 5
38 411 3
659 735 3
327 568 2
711 64 4
314 332 5
586 237 4
43 248 4
102 88 3
543 97 3
25 495 4
660 21 3
588 399 3
447 815 3
89 49 4
379 393 4
711 684 3
637 717 3
263 98 4
11 724 3
145 66 4
666 25 3
661 408 5
408 324 5
656 286 1
472 1110 5
305 433 2
347 943 4
10 69 4
561 447 3
670 615 3
603 1240 5
495 90 4
565 713 5
640 168 5
524 751 4
342 251 5
167 655 4
659 402 3
131 9 5
616 1313 4
224 660 4
661 216 5
672 281 3
404 307 4
6 79 3
561 191 3
681 898 4
288 651 4
660 202 2
664 735 4
64 559 3
95 22 4
545 79 4
524 129 5
178 460 2
389 202 5
416 395 2
98 502 2
453 552 2
595 922 4
437 1098 3
291 1079 2
633 276 3
571 64 4
152 153 4
527 177 5
449 742 3
303 283 3
633 317 3
545 378 3
526 50 5
26 456 1
5 438 1
507 334 5
694 195 4
715 739 2
588 154 4
87 802 4
87 47 3
587 1483 4
380 204 2
523 116 5
625 433 3
29 268 5
301 959 4
708 268 3
458 896 5
472 69 5
276 27 3
373 24 4
418 346 2
663 985 3
592 248 4
642 235 2
450 1220 5
684 238 3
622 577 2
102 522 3
523 866 5
561 223 4
90 836 5
330 283 5
633 651 3
246 550 3
477 1051 5
267 230 4
661 237 4
591 100 5
606 208 3
651 242 5
648 443 2
269 196 1
678 111 4
514 200 2
109 545 2
370 423 4
180 318 5
585 970 3
593 162 5
343 747 4
1 199 4
139 676 4
506 660 3
640 64 5
77 132 3
293 1018 3
658 724 3
560 1014 4
474 692 4
663 741 4
399 1540 3
712 731 5
660 1078 2
370 613 2
244 241 4
393 258 4
432 7 2
543 24 3
660 161 1
628 300 5
445 340 5
524 79 4
399 56 3
181 1095 1
243 724 3
524 319 4
653 378 3
497 194 3
546 322 4
63 713 3
561 1103 4
396 237 4
647 705 4
487 651 5
716 91 5
655 393 2
308 77 3
374 229 5
560 358 3
588 559 5
346 211 4
655 958 3
658 511 4
276 375 1
409 195 4
610 699 2
514 259 4
367 670 4
525 288 4
673 311 4
326 161 3
417 498 4
660 71 2
94 201 4
305 144 2
168 280 4
383 484 4
650 223 3
393 1182 3
671 1222 3
66 286 1
346 743 2
716 275 5
648 862 1
249 275 4
454 259 4
181 24 1
239 921 5
600 450 4
580 181 5
671 1239 3
189 654 3
410 311 3
698 50 5
412 81 2
292 199 5
343 385 3
156 515 3
648 636 4
465 169 4
372 446 4
686 204 4
591 47 3
655 321 3
601 378 2
711 652 4
201 86 4
653 2 1
276 233 3
575 427 4
290 1035 4
249 258 5
417 831 2
648 226 4
660 50 4
16 945 4
171 690 3
17 471 2
276 552 3
660 930 2
313 419 3
601 1135 2
493 597 4
130 38 4
627 177 5
593 159 4
653 101 3
545 183 4
648 103 1
474 514 4
495 660 3
699 1060 3
699 324 4
648 434 5
49 1081 3
627 546 3
548 292 4
639 638 4
683 748 3
386 323 4
642 412 2
551 696 2
584 229 3
201 137 4
301 186 4
622 552 2
650 269 4
12 174 5
393 561 3
379 56 5
617 644 4
313 661 4
535 686 5
313 102 3
442 7 4
560 89 5
276 195 5
715 410 4
144 963 4
294 879 4
104 15 5
456 559 3
601 1047 1
308 22 4
334 899 4
524 71 3
385 557 2
664 673 3
548 928 3
421 603 4
446 306 3
521 28 3
230 132 5
378 2 2
619 300 5
13 655 5
312 479 5
486 1129 4
524 649 4
479 1007 4
535 657 5
456 9 3
109 238 2
503 603 3
661 168 5
270 869 1
381 59 3
492 242 5
495 219 4
667 186 4
682 399 4
385 177 4
618 676 2
660 569 2
461 304 4
532 29 3
608 275 5
532 97 5
276 709 4
671 258 5
198 652 3
670 228 5
331 1101 4
552 257 3
417 202 4
334 124 5
406 575 1
639 66 3
402 135 4
693 655 3
429 249 4
588 810 4
389 178 4
13 891 1
313 502 3
486 475 4
69 289 4
661 428 4
498 594 2
660 603 4
295 70 5
655 1103 3
719 673 3
74 13 4
94 72 3
621 273 4
506 749 4
405 81 3
299 727 4
458 195 4
43 8 4
666 467 4
593 659 5
505 228 2
391 258 3
344 694 5
535 655 4
589 300 5
533 792 3
471 768 3
561 430 3
223 619 2
330 708 3
562 684 4
145 1273 5
130 392 4
654 756 4
479 511 5
451 877 4
537 4 2
560 183 5
276 67 3
711 720 3
83 319 1
472 51 5
624 288 4
214 69 2
379 178 5
297 200 3
450 1271 2
663 925 3
655 291 3
577 531 4
308 196 3
503 10 5
683 313 2
344 709 5
101 125 4
526 332 2
1 57 5
682 51 5
658 182 5
478 959 4
712 392 5
145 454 1
454 289 3
598 898 4
450 79 4
214 191 4
429 537 4
648 924 1
82 946 2
642 71 5
416 834 3
705 196 4
638 100 3
661 423 4
702 346 1
590 282 2
416 281 5
694 9 5
7 551 1
622 380 4
207 242 4
686 185 5
514 301 4
524 573 4
184 476 2
642 1413 3
693 39 3
234 510 4
501 1010 4
664 678 2
65 402 4
450 1116 3
342 319 4
176 1008 4
561 431 2
622 685 2
64 419 2
436 367 4
721 87 3
709 227 2
445 1097 1
268 77 2
562 806 1
343 429 4
524 709 5
526 879 3
60 393 4
481 163 4
38 1031 5
455 69 4
621 420 4
63 813 5
339 1267 3
323 544 4
40 328 3
497 568 3
107 264 3
270 574 3
450 278 5
659 566 3
1 50 5
429 393 3
659 670 2
276 355 3
269 448 2
707 487 2
605 521 5
624 286 5
493 260 1
655 286 3
640 382 4
659 492 3
662 6 5
311 56 5
551 144 5
619 331 4
393 871 3
674 118 3
269 133 3
160 211 4
308 50 5
639 199 3
198 382 4
627 92 4
159 301 2
539 45 4
405 859 1
638 118 3
409 1449 5
145 181 5
669 340 4
608 16 2
714 282 4
378 918 3
454 657 3
372 696 4
552 243 3
539 357 4
537 414 4
208 66 4
223 185 2
561 121 3
545 743 3
561 568 3
699 456 1
669 523 4
648 1047 2
174 371 5
496 1286 2
235 1451 4
308 1135 4
510 243 3
498 443 3
448 271 4
440 1194 5
107 312 4
503 427 5
498 607 3
686 205 5
11 123 3
379 566 4
637 148 3
699 760 3
652 699 5
354 429 3
429 432 4
543 214 3
328 181 4
158 227 2
452 318 5
699 983 3
453 122 3
234 619 2
697 150 5
690 67 4
503 451 4
267 1336 1
642 959 5
450 969 4
495 91 2
577 265 5
709 195 5
593 866 5
174 244 4
676 181 5
644 258 4
399 147 5
559 322 4
398 474 4
577 582 4
326 239 3
83 393 5
488 1039 4
697 333 3
339 81 5
526 750 4
626 332 3
242 268 5
682 182 4
552 240 2
334 508 3
279 1321 4
717 287 5
373 1039 4
65 69 3
719 659 4
26 274 3
11 42 3
712 1178 4
612 118 3
532 506 5
682 80 1
684 520 4
273 347 4
425 100 4
537 288 2
454 1203 2
660 1035 2
22 17 4
664 223 4
712 385 5
305 172 4
429 726 2
592 421 5
561 744 3
128 490 5
382 135 3
487 42 3
715 231 3
678 181 3
411 435 3
279 517 4
267 100 5
450 277 3
284 333 3
463 258 5
328 984 3
435 1411 1
648 393 4
664 805 5
496 98 4
374 820 4
407 203 4
162 237 4
593 781 3
233 12 2
230 294 5
709 561 3
536 71 5
533 284 1
217 233 4
625 214 4
716 235 2
474 527 5
718 756 5
450 1248 4
70 143 5
474 230 3
712 366 5
188 288 4
457 632 5
682 1305 3
696 1176 4
699 16 3
684 186 4
577 100 4
176 129 3
367 7 5
655 183 4
690 174 4
671 685 5
99 931 2
659 675 4
217 636 2
361 276 4
684 121 3
637 411 1
537 782 3
498 172 3
407 223 4
345 81 4
538 144 4
539 127 3
721 879 4
503 132 5
92 268 4
635 875 2
159 628 3
655 1226 3
560 111 3
422 129 4
655 1108 3
13 886 5
707 166 3
198 122 1
405 960 1
417 44 2
537 655 3
343 10 4
369 900 4
557 269 3
344 4 4
715 181 4
285 222 4
483 116 3
453 258 4
716 143 5
144 751 4
716 118 2
334 203 4
472 271 5
436 748 3
712 97 5
318 210 4
13 231 3
2 284 4
581 283 2
275 472 3
265 628 4
553 615 5
58 603 5
637 50 4
405 1407 1
705 427 2
605 293 3
291 129 5
642 1473 4
102 226 2
660 404 2
251 210 4
59 584 4
52 107 4
686 79 4
456 53 4
373 232 3
116 1134 4
588 133 5
722 546 3
246 67 2
271 182 3
665 71 4
711 95 4
455 17 3
698 168 3
655 1194 5
634 819 2
173 324 5
190 597 2
707 154 3
466 144 5
244 126 4
658 510 3
659 837 3
7 625 3
688 682 5
249 248 5
654 111 4
483 380 3
308 1045 4
654 317 4
487 216 4
457 559 4
201 1131 5
7 204 5
51 184 3
642 541 5
635 262 5
332 628 4
716 196 5
716 159 4
311 186 3
406 194 5
551 554 5
551 217 1
505 988 3
458 685 3
642 250 5
717 748 3
650 663 4
659 520 3
537 199 4
716 194 5
655 923 3
416 713 4
421 653 3
145 164 4
698 529 5
627 284 2
634 282 4
682 763 4
503 615 5
455 934 3
596 313 5
694 610 4
666 5 2
59 430 5
402 471 4
222 451 3
394 230 3
504 393 3
666 661 4
56 233 1
363 435 3
532 125 5
660 125 3
656 316 3
539 289 4
13 157 3
450 191 5
655 25 3
655 1128 3
290 109 3
654 168 4
435 673 3
51 655 3
586 273 5
186 684 4
712 72 4
655 402 2
87 578 3
239 171 5
321 1050 3
637 475 1
13 896 5
487 404 4
682 1016 2
715 216 4
197 879 4
698 95 3
417 142 3
617 136 3
707 283 4
659 385 5
425 62 4
617 497 3
354 381 5
538 423 4
487 578 3
615 949 3
405 736 5
308 942 3
486 14 5
41 58 3
378 95 4
407 188 3
601 763 5
676 271 3
426 648 3
721 984 3
457 783 3
109 234 4
486 137 4
102 269 2
421 183 5
458 467 4
618 969 3
697 302 5
184 340 5
682 742 3
399 755 2
535 71 4
707 1281 4
487 49 4
491 696 3
634 274 3
295 84 2
361 166 4
393 153 3
638 228 3
405 464 1
291 364 3
504 65 4
634 924 4
334 23 4
501 147 3
256 988 4
514 647 3
721 687 3
178 1047 2
201 59 4
524 304 4
460 1380 3
482 315 3
693 53 4
488 135 4
21 379 3
437 812 3
655 20 3
354 528 5
303 491 4
393 924 4
344 11 3
97 23 5
326 367 3
711 204 3
588 728 3
592 322 1
447 260 2
712 734 4
480 209 4
622 157 4
665 234 3
7 402 5
567 603 5
378 775 3
712 1119 4
254 386 2
552 282 3
593 241 5
717 25 5
399 68 3
565 970 4
690 98 5
699 544 4
666 79 3
62 402 3
178 484 4
152 1136 5
388 300 4
622 809 2
686 64 5
345 300 3
570 301 3
401 275 4
267 127 5
648 218 3
567 430 4
41 357 4
648 56 1
314 158 3
525 127 3
670 650 2
437 496 4
533 15 4
494 357 5
378 597 3
293 180 5
622 1039 5
44 222 4
307 163 3
622 142 3
630 411 4
591 127 4
448 307 2
525 475 3
82 71 4
303 298 4
307 736 3
426 483 5
407 226 3
151 133 5
583 258 4
398 203 4
344 297 4
305 269 4
64 235 4
537 292 2
693 23 4
386 840 5
497 597 3
622 408 5
540 820 3
236 64 5
222 747 2
545 491 3
429 21 2
217 586 2
637 1226 2
661 501 4
70 88 4
318 866 4
64 185 4
682 379 4
595 330 4
566 240 3
664 513 4
717 324 3
187 423 4
416 686 5
194 674 2
194 157 4
365 476 4
373 577 1
655 172 4
303 127 5
698 478 4
567 675 4
650 194 4
94 544 3
591 662 3
724 305 3
152 871 3
239 652 5
324 331 4
727 123 3
215 56 5
416 476 5
676 354 4
425 750 2
374 403 2
109 755 5
521 1244 3
565 166 4
650 210 3
178 64 5
379 116 4
147 304 5
633 252 3
721 289 3
280 8 5
532 228 5
405 238 5
705 560 2
709 29 3
638 449 2
656 875 2
498 806 3
301 802 2
478 655 3
69 182 4
43 566 3
495 416 5
666 302 5
198 164 3
684 934 3
655 875 3
715 33 3
606 562 4
617 667 2
60 136 4
472 313 5
622 496 4
357 473 3
694 671 3
650 969 3
453 186 4
537 741 2
13 306 3
642 29 5
676 748 4
711 269 5
95 665 2
665 216 4
648 1092 1
191 316 5
198 108 3
595 844 4
102 258 4
715 284 4
577 85 3
429 482 3
674 282 5
709 22 5
143 1038 3
391 168 4
188 144 3
487 727 3
493 410 4
557 327 3
454 392 2
7 545 2
60 745 5
624 328 4
466 518 4
348 974 4
621 624 5
388 258 5
537 519 3
721 333 3
365 137 3
280 229 3
564 344 4
617 774 1
725 1197 3
394 109 4
684 371 2
60 70 4
593 280 3
701 297 4
506 761 2
508 222 3
514 486 3
538 143 3
38 78 5
7 652 3
96 83 3
488 318 4
601 64 4
305 708 3
535 98 2
707 531 5
601 125 1
87 72 3
181 476 4
503 443 5
346 64 4
239 180 5
164 405 5
633 566 3
151 82 3
16 273 5
497 577 2
524 513 4
416 840 4
398 756 3
488 96 3
13 789 5
718 841 4
640 126 4
682 546 3
76 192 5
314 318 5
682 157 4
250 322 3
660 132 3
357 455 5
665 369 4
533 150 3
608 328 4
460 276 5
533 239 3
280 1217 5
573 144 4
716 153 4
334 740 3
395 154 5
569 236 4
629 182 5
291 985 3
479 272 4
279 1491 5
706 245 3
291 94 2
94 1011 4
407 193 3
642 597 4
109 405 5
233 588 5
545 393 4
279 546 3
216 169 3
666 515 5
680 408 5
560 137 4
456 427 4
719 291 3
577 69 4
617 631 2
708 1051 4
658 31 3
178 172 4
643 69 3
592 1085 3
276 174 5
588 739 4
655 129 3
693 25 4
589 258 2
454 528 4
207 470 3
363 816 1
516 169 5
501 922 4
87 423 3
707 83 3
709 823 3
579 65 3
458 597 3
711 343 3
567 582 3
276 346 4
639 269 3
424 288 1
553 186 3
24 12 5
454 300 4
435 720 2
707 1176 2
727 678 3
295 186 5
682 70 4
643 173 4
303 124 4
108 405 3
449 337 4
691 1 5
223 243 3
474 486 4
445 144 3
561 425 4
3 333 2
497 66 3
551 1217 1
497 225 3
655 960 3
568 462 4
637 273 3
674 929 3
393 245 3
715 756 2
566 12 4
622 449 2
707 427 4
622 212 3
417 234 4
18 223 5
347 192 4
452 156 4
620 674 3
141 597 4
406 1 4
6 173 5
660 434 3
648 373 3
705 265 5
181 718 1
62 1077 3
727 441 2
653 765 1
417 95 5
13 279 5
682 188 4
499 483 5
663 284 4
545 746 4
269 649 2
379 746 3
711 1074 3
676 313 4
727 117 3
654 181 3
650 648 3
697 683 1
727 181 3
344 516 5
472 29 5
655 1255 3
192 813 4
83 864 4
85 657 4
472 63 4
663 405 3
148 168 5
271 847 4
625 945 3
639 191 3
90 482 5
140 873 2
545 97 3
324 411 5
489 313 4
6 268 3
655 1344 3
554 864 4
682 651 4
720 872 3
564 472 4
568 301 1
432 1 2
429 141 3
416 28 5
698 210 5
450 455 4
521 25 2
162 79 4
632 357 4
575 50 2
718 975 2
141 346 1
560 100 5
213 164 5
588 395 4
478 26 5
712 213 3
645 956 4
407 250 4
436 265 3
680 248 4
729 328 3
334 9 4
537 47 4
716 707 4
694 199 5
623 183 3
693 333 3
49 428 5
694 50 5
727 105 1
299 513 4
682 222 4
532 771 3
435 977 2
296 127 5
199 313 4
7 230 3
619 118 5
328 1518 3
659 699 3
551 328 5
466 346 3
387 742 2
174 905 3
675 531 5
399 179 3
298 423 5
650 659 3
718 222 4
476 85 2
524 640 1
650 233 2
642 391 4
380 1116 4
136 127 5
693 432 4
648 24 3
727 720 2
145 894 1
601 151 3
586 238 2
393 377 3
554 220 3
234 1369 3
292 499 5
659 762 3
663 280 3
727 1119 3
521 191 4
30 683 3
650 195 4
142 7 4
499 132 4
637 150 1
592 181 3
523 533 4
716 836 4
613 127 4
655 656 3
711 483 5
52 919 5
141 930 4
606 748 3
502 300 2
609 319 1
643 155 2
540 294 4
478 451 5
405 1107 1
600 241 5
618 955 2
557 887 3
567 357 2
727 68 4
339 1135 2
711 229 3
416 707 4
615 275 4
501 840 4
726 355 3
56 229 3
486 1086 3
303 956 4
590 9 3
159 405 5
704 304 2
682 581 2
716 602 5
450 197 5
561 180 4
537 581 3
416 815 4
622 403 4
639 274 1
595 411 3
655 175 3
443 343 5
639 796 1
715 175 3
81 186 5
498 425 2
164 282 5
479 187 4
542 625 3
699 678 3
694 200 4
707 140 2
655 330 2
59 191 4
284 687 3
114 474 5
115 317 5
666 410 2
655 516 2
480 462 4
567 811 4
647 250 3
676 688 1
642 559 5
643 420 4
338 488 5
622 143 4
646 258 3
568 603 5
83 235 1
315 23 5
659 805 5
654 56 4
724 342 3
256 678 5
279 130 1
579 676 3
283 866 3
464 984 2
453 12 5
327 99 4
500 569 4
566 393 2
684 625 3
727 125 4
600 188 4
174 70 5
669 508 3
234 173 3
644 1610 3
345 9 4
634 287 3
392 615 5
301 678 2
450 86 4
243 151 3
102 200 3
557 322 3
648 479 4
502 751 3
588 142 5
593 846 2
429 79 4
21 853 5
472 392 4
600 541 1
328 723 3
655 1642 4
339 939 4
437 204 5
524 111 5
608 213 4
450 432 4
92 428 4
291 93 4
675 509 5
638 265 5
579 1446 2
87 577 4
274 258 5
409 179 5
504 485 4
54 252 3
437 318 4
593 476 2
679 327 4
699 749 3
561 277 3
429 419 4
665 97 2
557 334 4
722 124 4
15 931 1
331 302 5
181 305 2
555 762 4
527 425 4
645 203 4
693 69 3
686 234 4
110 161 5
513 250 3
130 475 3
630 255 5
729 689 4
303 281 3
658 70 3
655 38 2
712 465 4
247 64 5
13 444 4
391 213 4
591 487 4
611 333 4
621 333 4
728 508 4
212 269 3
457 629 4
256 460 4
313 452 3
57 678 3
542 13 4
650 679 3
653 282 3
116 896 2
397 688 1
627 121 3
590 515 3
708 535 2
618 966 4
416 990 2
614 1134 2
397 989 1
648 367 3
419 405 3
426 133 5
43 473 3
563 118 4
450 287 4
657 1 3
588 602 3
561 710 4
693 1232 2
608 655 5
660 153 4
453 24 4
13 797 5
487 747 4
653 476 2
458 208 4
682 124 2
683 350 2
405 377 1
406 228 3
545 258 3
201 637 3
97 100 2
468 195 5
405 1572 1
181 292 1
664 172 5
429 178 4
688 339 5
551 272 5
679 121 2
13 561 1
269 122 1
92 735 3
653 458 2
293 265 3
567 493 4
152 284 5
268 257 4
581 9 5
716 160 2
300 833 4
486 275 4
660 357 2
256 243 4
286 70 5
562 98 4
397 134 5
533 31 3
246 1188 3
658 718 3
716 499 4
615 306 4
707 467 4
702 294 1
193 580 4
567 174 1
263 602 4
524 133 5
455 747 4
230 451 4
436 441 3
286 946 3
405 1218 5
272 654 5
425 316 4
682 1437 2
727 367 3
294 252 4
655 187 5
588 1428 5
592 338 2
581 221 2
456 79 3
691 294 4
234 473 5
455 12 3
479 215 3
333 269 2
637 1102 3
472 240 4
108 740 3
727 217 3
643 94 4
327 311 3
546 690 2
257 60 5
23 194 4
704 211 5
389 396 3
109 636 5
603 385 4
627 461 3
351 312 5
682 29 2
35 748 4
727 933 1
637 744 4
457 931 2
303 845 4
703 293 4
314 53 1
684 111 4
271 73 2
658 943 3
437 614 5
429 232 4
101 979 2
354 518 3
411 208 4
548 313 5
674 25 4
548 591 3
711 1466 4
637 405 1
567 475 4
716 416 3
543 38 3
694 121 5
128 742 3
417 1086 4
216 79 4
220 332 3
352 92 3
478 222 2
121 135 5
561 356 1
634 50 4
661 310 2
87 1179 3
610 271 1
313 331 3
506 578 3
145 331 3
49 77 1
514 283 4
299 1036 2
308 506 4
537 198 2
343 1039 5
629 64 5
721 403 4
345 293 4
714 252 3
709 28 5
606 191 5
430 258 4
716 470 4
616 260 3
159 250 3
113 289 2
632 404 5
184 492 4
689 151 3
391 661 5
588 417 5
658 515 5
280 575 2
711 699 5
279 410 5
665 133 3
269 1428 5
587 905 3
592 483 5
307 168 5
623 298 2
479 602 4
187 23 4
665 194 3
474 50 5
332 294 5
629 147 5
647 134 4
305 1 5
429 468 3
650 780 2
717 293 5
716 503 3
579 709 5
8 177 4
664 481 5
560 429 3
343 127 5
468 22 5
269 509 4
483 274 4
585 171 3
648 578 4
707 186 3
619 257 3
648 265 4
655 60 3
73 268 3
571 174 4
394 411 4
89 181 4
529 310 4
570 243 1
490 475 4
684 237 5
684 94 3
514 342 1
144 651 4
712 399 5
535 447 5
712 542 4
483 480 3
711 137 5
567 836 3
243 280 1
727 585 2
353 333 4
738 188 3
551 90 1
648 117 2
618 91 4
695 882 4
519 339 3
468 25 5
601 820 1
488 659 3
537 83 4
56 144 5
694 275 4
41 276 2
457 190 5
659 661 5
408 270 5
314 65 4
374 282 5
493 188 5
650 739 2
170 258 3
389 1197 3
643 49 3
719 126 2
699 112 3
41 1039 3
689 471 4
472 101 5
21 983 2
699 235 3
11 25 3
473 319 3
78 237 5
643 1074 2
587 340 5
665 127 4
453 94 4
618 44 4
606 239 4
234 56 3
577 217 5
383 514 5
738 651 4
169 683 3
567 521 3
311 581 3
541 1074 1
676 344 5
466 22 5
671 578 3
339 144 3
648 615 4
619 55 1
81 269 3
588 315 4
727 208 4
559 69 5
450 807 4
101 278 2
463 744 3
721 317 4
48 289 1
386 273 3
621 71 3
679 357 5
487 1 5
504 70 3
561 10 3
640 249 4
474 685 3
379 186 5
690 204 3
599 975 5
707 496 3
671 576 5
235 971 4
655 228 3
169 134 5
479 472 1
456 1057 3
618 117 5
498 156 5
542 80 3
270 200 5
468 150 5
655 610 4
456 268 5
642 1285 4
586 250 3
14 762 3
76 6 5
333 174 5
648 568 5
546 250 4
379 63 2
660 80 1
719 66 3
305 300 3
342 98 3
354 143 4
343 67 3
416 1058 5
235 153 4
222 678 3
514 527 4
479 198 5
659 1119 4
339 205 5
543 474 5
594 181 3
467 273 4
664 64 4
468 191 4
504 961 4
410 873 4
422 396 4
90 660 4
686 588 4
480 705 4
23 96 4
77 1 5
713 1431 3
592 221 5
632 423 4
655 1629 3
489 358 5
666 864 3
48 56 3
736 181 2
486 1171 3
720 258 4
262 278 3
551 331 5
504 88 3
569 1014 3
207 226 2
181 885 1
734 82 4
276 382 4
176 289 3
144 357 4
588 846 4
270 665 4
728 282 4
654 284 4
547 332 3
339 1404 5
640 684 4
311 655 4
147 750 5
688 678 5
84 744 4
87 845 4
425 686 3
505 177 3
514 156 4
229 937 2
195 358 2
543 313 3
524 118 4
708 280 4
405 770 1
452 73 3
607 485 3
82 473 2
637 546 1
650 1126 4
671 182 4
374 412 4
435 448 3
370 136 4
42 38 3
437 402 2
537 6 2
550 328 5
499 887 5
524 382 3
416 211 5
201 65 4
374 235 3
707 1397 1
712 728 4
178 435 4
235 1 4
655 629 3
536 472 3
533 1047 3
721 681 3
701 304 4
659 143 5
470 150 5
425 209 2
658 318 4
682 748 3
653 416 1
184 655 3
526 328 2
308 588 5
661 709 4
281 690 5
543 302 4
561 371 1
606 628 4
450 51 4
327 663 4
99 651 5
393 949 3
109 161 3
346 1232 1
141 100 4
543 531 4
705 50 4
559 153 3
705 172 3
705 627 3
276 1481 2
532 346 5
655 717 1
639 155 3
223 535 3
618 692 4
618 276 3
239 632 5
695 338 2
650 222 4
406 611 3
184 591 3
126 681 5
442 217 3
447 469 4
392 345 4
373 202 3
194 29 2
588 483 4
345 303 4
466 182 4
210 684 3
635 886 4
79 258 5
457 588 5
51 136 4
233 318 5
313 28 3
190 696 3
574 310 4
642 729 3
43 418 4
590 287 4
655 150 3
727 692 4
730 298 4
236 97 5
688 332 5
548 1089 2
505 202 3
486 880 5
172 425 1
743 321 2
488 181 4
74 340 5
291 1209 1
279 926 4
399 79 3
533 356 4
78 880 5
376 328 3
698 177 1
100 258 4
539 303 5
125 8 4
622 597 5
244 26 5
41 238 5
693 183 2
110 326 4
577 228 3
222 571 2
30 252 3
100 900 4
625 647 4
686 170 5
456 121 2
682 356 3
94 286 4
707 170 5
201 160 5
472 1047 4
682 573 4
425 195 4
717 268 5
454 526 4
173 334 4
207 293 2
650 198 4
274 597 3
716 163 4
452 863 5
393 203 4
693 162 3
653 77 3
383 134 5
553 136 4
561 175 4
650 234 4
405 851 1
577 140 4
653 64 4
615 211 5
634 325 1
630 595 5
589 272 5
588 386 2
642 1219 4
606 157 4
301 68 4
541 1053 3
13 762 5
318 1048 4
151 1 5
716 157 3
378 755 3
445 237 2
577 8 4
566 54 3
271 747 3
528 210 5
286 198 4
521 1014 3
578 323 3
611 344 5
416 794 5
64 31 4
110 692 4
705 233 3
514 435 3
554 222 4
642 218 3
151 642 3
660 559 2
703 294 2
293 187 3
604 200 1
604 164 4
639 313 1
537 87 3
698 485 4
409 608 4
593 4 4
593 140 4
721 305 3
697 1059 2
83 828 3
675 305 4
528 185 4
586 761 3
622 89 5
533 197 5
655 778 2
276 29 3
42 468 4
537 32 3
527 169 4
671 405 3
541 1078 4
666 31 3
508 154 5
409 23 4
711 25 4
716 628 3
721 632 4
672 864 3
234 44 3
642 1 5
677 150 3
536 98 4
7 668 4
478 410 3
655 739 4
214 1017 4
454 1105 3
653 449 3
308 151 4
491 129 4
697 123 5
666 191 4
742 258 5
405 1441 1
7 635 3
454 742 3
290 191 3
181 932 1
707 1628 5
271 956 4
328 229 3
416 955 4
498 53 4
540 1014 4
334 257 4
145 678 2
737 428 4
708 1 5
453 1170 3
655 42 3
679 169 3
293 121 3
334 710 3
389 591 3
708 938 3
129 748 2
478 568 5
415 432 4
537 404 3
682 291 1
313 696 3
601 22 4
579 82 3
234 172 3
533 237 2
456 789 3
551 24 5
59 736 5
655 1462 3
439 293 3
683 321 5
651 268 2
531 748 4
276 219 4
687 336 2
280 71 4
254 416 4
297 211 4
90 490 5
527 466 2
119 1244 3
502 350 3
514 431 4
529 876 3
642 56 4
422 294 3
343 7 5
138 137 5
541 941 4
644 289 1
630 295 4
457 410 4
142 259 3
569 268 3
497 204 3
564 831 3
459 258 3
237 474 5
711 488 4
395 458 3
467 327 4
405 438 1
484 746 4
276 122 3
426 168 3
712 181 5
279 710 4
500 479 5
655 1532 2
213 69 3
716 663 5
303 111 3
715 425 4
342 3 2
347 742 5
588 873 3
666 209 4
567 192 4
31 262 5
661 222 3
671 298 4
659 393 3
409 607 5
69 1144 5
716 471 2
426 631 3
354 855 4
707 486 3
354 246 4
290 117 3
403 472 4
158 325 4
705 385 4
521 168 4
605 282 4
535 631 5
536 82 4
313 202 5
338 286 4
495 11 5
733 10 3
245 300 4
734 204 4
184 632 5
500 775 1
284 303 5
303 395 2
745 492 5
42 926 3
297 535 3
435 182 4
159 948 2
435 206 5
1 192 4
268 208 4
268 223 3
637 535 2
543 582 3
265 748 5
736 296 4
552 1048 3
235 923 4
655 1131 5
58 1084 4
84 411 2
664 127 5
734 99 4
26 148 3
654 468 4
291 1305 3
521 7 3
1 178 5
478 843 5
713 1434 3
130 1088 2
402 12 4
360 1149 4
354 109 3
487 347 2
653 517 1
90 59 5
62 1129 5
604 48 5
711 1152 1
721 690 3
379 514 3
204 288 3
394 28 4
718 926 2
405 659 4
494 65 5
676 948 1
363 210 4
638 234 4
650 98 4
708 326 4
655 522 3
690 239 2
708 871 1
456 234 3
586 160 4
405 1147 2
169 50 5
43 69 4
537 942 3
659 636 3
268 860 1
586 181 4
405 745 1
623 283 4
62 949 4
145 246 4
745 190 5
463 248 3
645 91 3
380 443 4
615 526 4
533 747 5
664 268 3
504 490 4
200 202 5
738 367 3
694 48 4
618 763 2
130 1275 5
207 1435 2
389 1204 4
320 122 3
250 12 5
655 806 3
523 634 5
442 144 4
548 340 1
601 673 1
